# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Mon Sep 24 19:41:59 PDT 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:1900409	biological_process	positive regulation of cellular response to oxidative stress	5	5	1.0
GO:0071550	biological_process	death-inducing signaling complex assembly	5	5	1.0
GO:0097527	biological_process	necroptotic signaling pathway	5	5	1.0
GO:1903530	biological_process	regulation of secretion by cell	5	5	1.0
GO:0031960	biological_process	response to corticosteroid	5	5	1.0
GO:1903531	biological_process	negative regulation of secretion by cell	5	5	1.0
GO:1903532	biological_process	positive regulation of secretion by cell	5	5	1.0
GO:0008219	biological_process	cell death	5	5	1.0
GO:0042221	biological_process	response to chemical	5	5	1.0
GO:0016310	biological_process	phosphorylation	5	5	1.0
GO:1903533	biological_process	regulation of protein targeting	5	5	1.0
GO:0012501	biological_process	programmed cell death	5	5	1.0
GO:0033036	biological_process	macromolecule localization	5	5	1.0
GO:0050830	biological_process	defense response to Gram-positive bacterium	5	5	1.0
GO:1990778	biological_process	protein localization to cell periphery	5	5	1.0
GO:0044444	cellular_component	cytoplasmic part	5	5	1.0
GO:0051128	biological_process	regulation of cellular component organization	5	5	1.0
GO:0045637	biological_process	regulation of myeloid cell differentiation	5	5	1.0
GO:0051129	biological_process	negative regulation of cellular component organization	5	5	1.0
GO:0033043	biological_process	regulation of organelle organization	5	5	1.0
GO:0051130	biological_process	positive regulation of cellular component organization	5	5	1.0
GO:0045639	biological_process	positive regulation of myeloid cell differentiation	5	5	1.0
GO:1904589	biological_process	regulation of protein import	5	5	1.0
GO:1904591	biological_process	positive regulation of protein import	5	5	1.0
GO:0042981	biological_process	regulation of apoptotic process	5	5	1.0
GO:0006793	biological_process	phosphorus metabolic process	5	5	1.0
GO:0072657	biological_process	protein localization to membrane	5	5	1.0
GO:0006796	biological_process	phosphate-containing compound metabolic process	5	5	1.0
GO:0044459	cellular_component	plasma membrane part	5	5	1.0
GO:0072659	biological_process	protein localization to plasma membrane	5	5	1.0
GO:0016337	biological_process	single organismal cell-cell adhesion	5	5	1.0
GO:0051147	biological_process	regulation of muscle cell differentiation	5	5	1.0
GO:0044464	cellular_component	cell part	5	5	1.0
GO:0051148	biological_process	negative regulation of muscle cell differentiation	5	5	1.0
GO:1902531	biological_process	regulation of intracellular signal transduction	5	5	1.0
GO:1902533	biological_process	positive regulation of intracellular signal transduction	5	5	1.0
GO:0045661	biological_process	regulation of myoblast differentiation	5	5	1.0
GO:0045662	biological_process	negative regulation of myoblast differentiation	5	5	1.0
GO:0043405	biological_process	regulation of MAP kinase activity	5	5	1.0
GO:0043406	biological_process	positive regulation of MAP kinase activity	5	5	1.0
GO:0043408	biological_process	regulation of MAPK cascade	5	5	1.0
GO:0045667	biological_process	regulation of osteoblast differentiation	5	5	1.0
GO:0043410	biological_process	positive regulation of MAPK cascade	5	5	1.0
GO:0006810	biological_process	transport	5	5	1.0
GO:0045668	biological_process	negative regulation of osteoblast differentiation	5	5	1.0
GO:0043412	biological_process	macromolecule modification	5	5	1.0
GO:0045670	biological_process	regulation of osteoclast differentiation	5	5	1.0
GO:0060255	biological_process	regulation of macromolecule metabolic process	5	5	1.0
GO:0045672	biological_process	positive regulation of osteoclast differentiation	5	5	1.0
GO:0051171	biological_process	regulation of nitrogen compound metabolic process	5	5	1.0
GO:0045682	biological_process	regulation of epidermis development	5	5	1.0
GO:0051172	biological_process	negative regulation of nitrogen compound metabolic process	5	5	1.0
GO:0051173	biological_process	positive regulation of nitrogen compound metabolic process	5	5	1.0
GO:0045684	biological_process	positive regulation of epidermis development	5	5	1.0
GO:0051174	biological_process	regulation of phosphorus metabolic process	5	5	1.0
GO:0008283	biological_process	cell proliferation	5	5	1.0
GO:0008284	biological_process	positive regulation of cell proliferation	5	5	1.0
GO:0008285	biological_process	negative regulation of cell proliferation	5	5	1.0
GO:0051179	biological_process	localization	5	5	1.0
GO:0036211	biological_process	protein modification process	5	5	1.0
GO:0022407	biological_process	regulation of cell-cell adhesion	5	5	1.0
GO:0034114	biological_process	regulation of heterotypic cell-cell adhesion	5	5	1.0
GO:0022409	biological_process	positive regulation of cell-cell adhesion	5	5	1.0
GO:0034116	biological_process	positive regulation of heterotypic cell-cell adhesion	5	5	1.0
GO:0042306	biological_process	regulation of protein import into nucleus	5	5	1.0
GO:0022603	biological_process	regulation of anatomical structure morphogenesis	5	5	1.0
GO:0042307	biological_process	positive regulation of protein import into nucleus	5	5	1.0
GO:0060284	biological_process	regulation of cell development	5	5	1.0
GO:1902578	biological_process	single-organism localization	5	5	1.0
GO:0046822	biological_process	regulation of nucleocytoplasmic transport	5	5	1.0
GO:1902580	biological_process	single-organism cellular localization	5	5	1.0
GO:0046824	biological_process	positive regulation of nucleocytoplasmic transport	5	5	1.0
GO:0022610	biological_process	biological adhesion	5	5	1.0
GO:1902582	biological_process	single-organism intracellular transport	5	5	1.0
GO:0005768	cellular_component	endosome	5	5	1.0
GO:0051222	biological_process	positive regulation of protein transport	5	5	1.0
GO:0051223	biological_process	regulation of protein transport	5	5	1.0
GO:1902589	biological_process	single-organism organelle organization	5	5	1.0
GO:0051224	biological_process	negative regulation of protein transport	5	5	1.0
GO:0042325	biological_process	regulation of phosphorylation	5	5	1.0
GO:0042327	biological_process	positive regulation of phosphorylation	5	5	1.0
GO:0002237	biological_process	response to molecule of bacterial origin	5	5	1.0
GO:0051234	biological_process	establishment of localization	5	5	1.0
GO:1901550	biological_process	regulation of endothelial cell development	5	5	1.0
GO:0051235	biological_process	maintenance of location	5	5	1.0
GO:0045732	biological_process	positive regulation of protein catabolic process	5	5	1.0
GO:0010468	biological_process	regulation of gene expression	5	5	1.0
GO:0051239	biological_process	regulation of multicellular organismal process	5	5	1.0
GO:0010469	biological_process	regulation of receptor activity	5	5	1.0
GO:0051240	biological_process	positive regulation of multicellular organismal process	5	5	1.0
GO:0051241	biological_process	negative regulation of multicellular organismal process	5	5	1.0
GO:0033135	biological_process	regulation of peptidyl-serine phosphorylation	5	5	1.0
GO:0051246	biological_process	regulation of protein metabolic process	5	5	1.0
GO:0019538	biological_process	protein metabolic process	5	5	1.0
GO:0051247	biological_process	positive regulation of protein metabolic process	5	5	1.0
GO:0043231	cellular_component	intracellular membrane-bounded organelle	5	5	1.0
GO:0033138	biological_process	positive regulation of peptidyl-serine phosphorylation	5	5	1.0
GO:0051248	biological_process	negative regulation of protein metabolic process	5	5	1.0
GO:0090276	biological_process	regulation of peptide hormone secretion	5	5	1.0
GO:0016477	biological_process	cell migration	5	5	1.0
GO:0042345	biological_process	regulation of NF-kappaB import into nucleus	5	5	1.0
GO:0042346	biological_process	positive regulation of NF-kappaB import into nucleus	5	5	1.0
GO:0051252	biological_process	regulation of RNA metabolic process	5	5	1.0
GO:0051253	biological_process	negative regulation of RNA metabolic process	5	5	1.0
GO:0051254	biological_process	positive regulation of RNA metabolic process	5	5	1.0
GO:1903649	biological_process	regulation of cytoplasmic transport	5	5	1.0
GO:0006886	biological_process	intracellular protein transport	5	5	1.0
GO:1903651	biological_process	positive regulation of cytoplasmic transport	5	5	1.0
GO:0043491	biological_process	protein kinase B signaling	5	5	1.0
GO:0000975	molecular_function	regulatory region DNA binding	5	5	1.0
GO:0071675	biological_process	regulation of mononuclear cell migration	5	5	1.0
GO:0071677	biological_process	positive regulation of mononuclear cell migration	5	5	1.0
GO:1901576	biological_process	organic substance biosynthetic process	5	5	1.0
GO:0005576	cellular_component	extracellular region	5	5	1.0
GO:0046883	biological_process	regulation of hormone secretion	5	5	1.0
GO:0033157	biological_process	regulation of intracellular protein transport	5	5	1.0
GO:1904705	biological_process	regulation of vascular smooth muscle cell proliferation	5	5	1.0
GO:0051270	biological_process	regulation of cellular component movement	5	5	1.0
GO:1904707	biological_process	positive regulation of vascular smooth muscle cell proliferation	5	5	1.0
GO:0051272	biological_process	positive regulation of cellular component movement	5	5	1.0
GO:0046890	biological_process	regulation of lipid biosynthetic process	5	5	1.0
GO:0060341	biological_process	regulation of cellular localization	5	5	1.0
GO:0043506	biological_process	regulation of JUN kinase activity	5	5	1.0
GO:0043507	biological_process	positive regulation of JUN kinase activity	5	5	1.0
GO:0032101	biological_process	regulation of response to external stimulus	5	5	1.0
GO:0032103	biological_process	positive regulation of response to external stimulus	5	5	1.0
GO:0006919	biological_process	activation of cysteine-type endopeptidase activity involved in apoptotic process	5	5	1.0
GO:2000008	biological_process	regulation of protein localization to cell surface	5	5	1.0
GO:2000010	biological_process	positive regulation of protein localization to cell surface	5	5	1.0
GO:0046907	biological_process	intracellular transport	5	5	1.0
GO:0071702	biological_process	organic substance transport	5	5	1.0
GO:0071704	biological_process	organic substance metabolic process	5	5	1.0
GO:0045785	biological_process	positive regulation of cell adhesion	5	5	1.0
GO:0090316	biological_process	positive regulation of intracellular protein transport	5	5	1.0
GO:0045786	biological_process	negative regulation of cell cycle	5	5	1.0
GO:0006928	biological_process	movement of cell or subcellular component	5	5	1.0
GO:2001056	biological_process	positive regulation of cysteine-type endopeptidase activity	5	5	1.0
GO:0090322	biological_process	regulation of superoxide metabolic process	5	5	1.0
GO:2000026	biological_process	regulation of multicellular organismal development	5	5	1.0
GO:2000027	biological_process	regulation of organ morphogenesis	5	5	1.0
GO:0045807	biological_process	positive regulation of endocytosis	5	5	1.0
GO:1903706	biological_process	regulation of hemopoiesis	5	5	1.0
GO:0071230	biological_process	cellular response to amino acid stimulus	5	5	1.0
GO:0006950	biological_process	response to stress	5	5	1.0
GO:1903708	biological_process	positive regulation of hemopoiesis	5	5	1.0
GO:0006954	biological_process	inflammatory response	5	5	1.0
GO:0006955	biological_process	immune response	5	5	1.0
GO:0043549	biological_process	regulation of kinase activity	5	5	1.0
GO:0006959	biological_process	humoral immune response	5	5	1.0
GO:0033209	biological_process	tumor necrosis factor-mediated signaling pathway	5	5	1.0
GO:1902679	biological_process	negative regulation of RNA biosynthetic process	5	5	1.0
GO:1902680	biological_process	positive regulation of RNA biosynthetic process	5	5	1.0
GO:0032147	biological_process	activation of protein kinase activity	5	5	1.0
GO:0023014	biological_process	signal transduction by protein phosphorylation	5	5	1.0
GO:0035295	biological_process	tube development	5	5	1.0
GO:0045893	biological_process	positive regulation of transcription, DNA-templated	5	5	1.0
GO:0006970	biological_process	response to osmotic stress	5	5	1.0
GO:0045892	biological_process	negative regulation of transcription, DNA-templated	5	5	1.0
GO:0051336	biological_process	regulation of hydrolase activity	5	5	1.0
GO:0010556	biological_process	regulation of macromolecule biosynthetic process	5	5	1.0
GO:0045833	biological_process	negative regulation of lipid metabolic process	5	5	1.0
GO:0045834	biological_process	positive regulation of lipid metabolic process	5	5	1.0
GO:0010557	biological_process	positive regulation of macromolecule biosynthetic process	5	5	1.0
GO:0051338	biological_process	regulation of transferase activity	5	5	1.0
GO:0006974	biological_process	cellular response to DNA damage stimulus	5	5	1.0
GO:0010558	biological_process	negative regulation of macromolecule biosynthetic process	5	5	1.0
GO:0051341	biological_process	regulation of oxidoreductase activity	5	5	1.0
GO:0010562	biological_process	positive regulation of phosphorus metabolic process	5	5	1.0
GO:0035303	biological_process	regulation of dephosphorylation	5	5	1.0
GO:0035304	biological_process	regulation of protein dephosphorylation	5	5	1.0
GO:0010563	biological_process	negative regulation of phosphorus metabolic process	5	5	1.0
GO:0034248	biological_process	regulation of cellular amide metabolic process	5	5	1.0
GO:0051345	biological_process	positive regulation of hydrolase activity	5	5	1.0
GO:0035305	biological_process	negative regulation of dephosphorylation	5	5	1.0
GO:0051346	biological_process	negative regulation of hydrolase activity	5	5	1.0
GO:0034250	biological_process	positive regulation of cellular amide metabolic process	5	5	1.0
GO:0051347	biological_process	positive regulation of transferase activity	5	5	1.0
GO:0035308	biological_process	negative regulation of protein dephosphorylation	5	5	1.0
GO:0051353	biological_process	positive regulation of oxidoreductase activity	5	5	1.0
GO:0070727	biological_process	cellular macromolecule localization	5	5	1.0
GO:0006996	biological_process	organelle organization	5	5	1.0
GO:0033554	biological_process	cellular response to stress	5	5	1.0
GO:0001067	molecular_function	regulatory region nucleic acid binding	5	5	1.0
GO:0031098	biological_process	stress-activated protein kinase signaling cascade	5	5	1.0
GO:0045859	biological_process	regulation of protein kinase activity	5	5	1.0
GO:0045860	biological_process	positive regulation of protein kinase activity	5	5	1.0
GO:0045862	biological_process	positive regulation of proteolysis	5	5	1.0
GO:1901668	biological_process	regulation of superoxide dismutase activity	5	5	1.0
GO:0070887	biological_process	cellular response to chemical stimulus	5	5	1.0
GO:1901671	biological_process	positive regulation of superoxide dismutase activity	5	5	1.0
GO:0007009	biological_process	plasma membrane organization	5	5	1.0
GO:0023051	biological_process	regulation of signaling	5	5	1.0
GO:0023056	biological_process	positive regulation of signaling	5	5	1.0
GO:0023057	biological_process	negative regulation of signaling	5	5	1.0
GO:0003674	molecular_function	molecular_function	5	5	1.0
GO:0051384	biological_process	response to glucocorticoid	5	5	1.0
GO:0003676	molecular_function	nucleic acid binding	5	5	1.0
GO:0003677	molecular_function	DNA binding	5	5	1.0
GO:0010604	biological_process	positive regulation of macromolecule metabolic process	5	5	1.0
GO:0098542	biological_process	defense response to other organism	5	5	1.0
GO:0002376	biological_process	immune system process	5	5	1.0
GO:0010605	biological_process	negative regulation of macromolecule metabolic process	5	5	1.0
GO:0010608	biological_process	posttranscriptional regulation of gene expression	5	5	1.0
GO:0071801	biological_process	regulation of podosome assembly	5	5	1.0
GO:2001141	biological_process	regulation of RNA biosynthetic process	5	5	1.0
GO:0071803	biological_process	positive regulation of podosome assembly	5	5	1.0
GO:0001101	biological_process	response to acid chemical	5	5	1.0
GO:1901698	biological_process	response to nitrogen compound	5	5	1.0
GO:1901699	biological_process	cellular response to nitrogen compound	5	5	1.0
GO:0098552	cellular_component	side of membrane	5	5	1.0
GO:1901700	biological_process	response to oxygen-containing compound	5	5	1.0
GO:1901701	biological_process	cellular response to oxygen-containing compound	5	5	1.0
GO:2000112	biological_process	regulation of cellular macromolecule biosynthetic process	5	5	1.0
GO:2000113	biological_process	negative regulation of cellular macromolecule biosynthetic process	5	5	1.0
GO:0051403	biological_process	stress-activated MAPK cascade	5	5	1.0
GO:2000116	biological_process	regulation of cysteine-type endopeptidase activity	5	5	1.0
GO:1904833	biological_process	positive regulation of removal of superoxide radicals	5	5	1.0
GO:2000121	biological_process	regulation of removal of superoxide radicals	5	5	1.0
GO:0010628	biological_process	positive regulation of gene expression	5	5	1.0
GO:0010629	biological_process	negative regulation of gene expression	5	5	1.0
GO:0071822	biological_process	protein complex subunit organization	5	5	1.0
GO:0044699	biological_process	single-organism process	5	5	1.0
GO:0030029	biological_process	actin filament-based process	5	5	1.0
GO:0010638	biological_process	positive regulation of organelle organization	5	5	1.0
GO:0044707	biological_process	single-multicellular organism process	5	5	1.0
GO:0044710	biological_process	single-organism metabolic process	5	5	1.0
GO:0005975	biological_process	carbohydrate metabolic process	5	5	1.0
GO:0045926	biological_process	negative regulation of growth	5	5	1.0
GO:0010646	biological_process	regulation of cell communication	5	5	1.0
GO:0010647	biological_process	positive regulation of cell communication	5	5	1.0
GO:0045930	biological_process	negative regulation of mitotic cell cycle	5	5	1.0
GO:0071840	biological_process	cellular component organization or biogenesis	5	5	1.0
GO:0010648	biological_process	negative regulation of cell communication	5	5	1.0
GO:2000145	biological_process	regulation of cell motility	5	5	1.0
GO:0045934	biological_process	negative regulation of nucleobase-containing compound metabolic process	5	5	1.0
GO:0098589	cellular_component	membrane region	5	5	1.0
GO:1903827	biological_process	regulation of cellular protein localization	5	5	1.0
GO:0045936	biological_process	negative regulation of phosphate metabolic process	5	5	1.0
GO:2000147	biological_process	positive regulation of cell motility	5	5	1.0
GO:0045937	biological_process	positive regulation of phosphate metabolic process	5	5	1.0
GO:1903829	biological_process	positive regulation of cellular protein localization	5	5	1.0
GO:0044723	biological_process	single-organism carbohydrate metabolic process	5	5	1.0
GO:0045940	biological_process	positive regulation of steroid metabolic process	5	5	1.0
GO:0045944	biological_process	positive regulation of transcription from RNA polymerase II promoter	5	5	1.0
GO:0043666	biological_process	regulation of phosphoprotein phosphatase activity	5	5	1.0
GO:0009605	biological_process	response to external stimulus	5	5	1.0
GO:0045948	biological_process	positive regulation of translational initiation	5	5	1.0
GO:0005996	biological_process	monosaccharide metabolic process	5	5	1.0
GO:0009607	biological_process	response to biotic stimulus	5	5	1.0
GO:0098602	biological_process	single organism cell adhesion	5	5	1.0
GO:0002437	biological_process	inflammatory response to antigenic stimulus	5	5	1.0
GO:0002439	biological_process	chronic inflammatory response to antigenic stimulus	5	5	1.0
GO:0032268	biological_process	regulation of cellular protein metabolic process	5	5	1.0
GO:0051707	biological_process	response to other organism	5	5	1.0
GO:2000379	biological_process	positive regulation of reactive oxygen species metabolic process	5	5	1.0
GO:0098609	biological_process	cell-cell adhesion	5	5	1.0
GO:0032269	biological_process	negative regulation of cellular protein metabolic process	5	5	1.0
GO:0032270	biological_process	positive regulation of cellular protein metabolic process	5	5	1.0
GO:0009617	biological_process	response to bacterium	5	5	1.0
GO:0006006	biological_process	glucose metabolic process	5	5	1.0
GO:0051726	biological_process	regulation of cell cycle	5	5	1.0
GO:0031224	cellular_component	intrinsic component of membrane	5	5	1.0
GO:0009628	biological_process	response to abiotic stimulus	5	5	1.0
GO:0031226	cellular_component	intrinsic component of plasma membrane	5	5	1.0
GO:0010692	biological_process	regulation of alkaline phosphatase activity	5	5	1.0
GO:0044763	biological_process	single-organism cellular process	5	5	1.0
GO:0010693	biological_process	negative regulation of alkaline phosphatase activity	5	5	1.0
GO:0052547	biological_process	regulation of peptidase activity	5	5	1.0
GO:0030099	biological_process	myeloid cell differentiation	5	5	1.0
GO:0052548	biological_process	regulation of endopeptidase activity	5	5	1.0
GO:0030100	biological_process	regulation of endocytosis	5	5	1.0
GO:0044765	biological_process	single-organism transport	5	5	1.0
GO:0044767	biological_process	single-organism developmental process	5	5	1.0
GO:0071900	biological_process	regulation of protein serine/threonine kinase activity	5	5	1.0
GO:2001233	biological_process	regulation of apoptotic signaling pathway	5	5	1.0
GO:0071902	biological_process	positive regulation of protein serine/threonine kinase activity	5	5	1.0
GO:0009651	biological_process	response to salt stress	5	5	1.0
GO:0045994	biological_process	positive regulation of translational initiation by iron	5	5	1.0
GO:2001234	biological_process	negative regulation of apoptotic signaling pathway	5	5	1.0
GO:2001236	biological_process	regulation of extrinsic apoptotic signaling pathway	5	5	1.0
GO:2001237	biological_process	negative regulation of extrinsic apoptotic signaling pathway	5	5	1.0
GO:2001239	biological_process	regulation of extrinsic apoptotic signaling pathway in absence of ligand	5	5	1.0
GO:0060548	biological_process	negative regulation of cell death	5	5	1.0
GO:2001240	biological_process	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	5	5	1.0
GO:0060556	biological_process	regulation of vitamin D biosynthetic process	5	5	1.0
GO:0060557	biological_process	positive regulation of vitamin D biosynthetic process	5	5	1.0
GO:0060558	biological_process	regulation of calcidiol 1-monooxygenase activity	5	5	1.0
GO:0060559	biological_process	positive regulation of calcidiol 1-monooxygenase activity	5	5	1.0
GO:0007159	biological_process	leukocyte cell-cell adhesion	5	5	1.0
GO:0030036	biological_process	actin cytoskeleton organization	5	5	1.0
GO:0016020	cellular_component	membrane	5	5	1.0
GO:1903900	biological_process	regulation of viral life cycle	5	5	1.0
GO:1903901	biological_process	negative regulation of viral life cycle	5	5	1.0
GO:0007166	biological_process	cell surface receptor signaling pathway	5	5	1.0
GO:0006952	biological_process	defense response	5	5	1.0
GO:0044802	biological_process	single-organism membrane organization	5	5	1.0
GO:0042742	biological_process	defense response to bacterium	5	5	1.0
GO:0030154	biological_process	cell differentiation	5	5	1.0
GO:0030155	biological_process	regulation of cell adhesion	5	5	1.0
GO:0042634	biological_process	regulation of hair cycle	5	5	1.0
GO:0008625	biological_process	extrinsic apoptotic signaling pathway via death domain receptors	5	5	1.0
GO:0009615	biological_process	response to virus	5	5	1.0
GO:0042635	biological_process	positive regulation of hair cycle	5	5	1.0
GO:0051532	biological_process	regulation of NFAT protein import into nucleus	5	5	1.0
GO:0051533	biological_process	positive regulation of NFAT protein import into nucleus	5	5	1.0
GO:0008630	biological_process	intrinsic apoptotic signaling pathway in response to DNA damage	5	5	1.0
GO:0030162	biological_process	regulation of proteolysis	5	5	1.0
GO:1902882	biological_process	regulation of response to oxidative stress	5	5	1.0
GO:0002521	biological_process	leukocyte differentiation	5	5	1.0
GO:1902884	biological_process	positive regulation of response to oxidative stress	5	5	1.0
GO:0042802	molecular_function	identical protein binding	5	5	1.0
GO:0035507	biological_process	regulation of myosin-light-chain-phosphatase activity	5	5	1.0
GO:0035509	biological_process	negative regulation of myosin-light-chain-phosphatase activity	5	5	1.0
GO:0009719	biological_process	response to endogenous stimulus	5	5	1.0
GO:0002544	biological_process	chronic inflammatory response	5	5	1.0
GO:0009725	biological_process	response to hormone	5	5	1.0
GO:0031323	biological_process	regulation of cellular metabolic process	5	5	1.0
GO:0032386	biological_process	regulation of intracellular transport	5	5	1.0
GO:0031324	biological_process	negative regulation of cellular metabolic process	5	5	1.0
GO:0031325	biological_process	positive regulation of cellular metabolic process	5	5	1.0
GO:0032388	biological_process	positive regulation of intracellular transport	5	5	1.0
GO:0031326	biological_process	regulation of cellular biosynthetic process	5	5	1.0
GO:0031327	biological_process	negative regulation of cellular biosynthetic process	5	5	1.0
GO:0030198	biological_process	extracellular matrix organization	5	5	1.0
